cntnum,deptcode,deptname,LOCATION,skcode,baribc,barsbc1,barsbc2,prname,bndname,model,color,soh,variance,posprice,cntqnt,prtype,rpname
00010F111124002,3,DT Accessories,SFL+001+00031,275921,             ,2000002759218,,CABLE USB C TO USB C 1.2 M AUKEY #CB-CD21 BK,AUKEY,CB-CD21 BK,ไม่ระบุ,3,0,890,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,276668,             ,2000002766681,,POWER SOCKET4ช่อง1สวิตซ์+2USB+TYPEC3M VEGER #VPST-3U3-20W WH,VEGER,VPST-3U3-20W WH,ไม่ระบุ,1,0,990,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,280212,             ,8859697101239,,MOUSE WIRELESS BEWELL #SEMIVERTICALERGONOMICMOUSE EC06,BEWELL,ERGONOMICMOUSE EC06,ไม่ระบุ,3,0,990,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,280213,             ,8859697101116,,แขนจับจอมอนิเตอร์ SINGLEMONITORMOUNT BEWELL #EA06BK,BEWELL,EA06BK,ไม่ระบุ,2,0,1990,2,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00005,280215,             ,8859697101130,,แขนจับจอมอนิเตอร์ DUAL MONITOR STAND BEWELL #EA07BK,BEWELL,EA07BK,ไม่ระบุ,1,0,3590,1,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00005,280216,             ,8859697101147,,แขนจับจอมอนิเตอร์ DUAL MONITOR STAND BEWELL #A07GY,BEWELL,A07GY,ไม่ระบุ,1,0,3590,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,281243,             ,2000002812432,,USB HUB 3.0 USB-C 4 PORT 25 CM UGREEN #10916 BK,UGREEN,10916 BK,ไม่ระบุ,10,0,620,10,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,281244,             ,2000002812449,,USB HUB 3.0 USB 4 PORT 25 CM UGREEN #10915 BK,UGREEN,10915 BK,ไม่ระบุ,6,0,540,6,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,281245,             ,2000002812456,,ADAPTER USB-C TO EXTERNAL UGREEN #40322 GY,UGREEN,40322 GY,ไม่ระบุ,4,0,690,4,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,281247,             ,2000002812470,,ADAPTER HDMI SWITCH 2 IN 1 UGREEN #50966 BK,UGREEN,50966 BK,ไม่ระบุ,3,0,590,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,281248,             ,2000002812487,,CONNECTOR USB TYPE-C TO AUDIO 2in1 3.5MM UGREEN #60164 GY,UGREEN,60164 GY,ไม่ระบุ,3,0,890,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,281251,             ,2000002812517,,HDMI CABLE HDMI FLAT 1.5M UGREEN #50819 BK,UGREEN,50819 BK,ไม่ระบุ,3,0,390,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,281252,             ,2000002812524,,HDMI CABLE MICRO HDMI TO HDMI 1.5M UGREEN #30102 BK,UGREEN,30102 BK,ไม่ระบุ,1,0,360,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,281253,             ,2000002812531,,HDMI CABLE MICRO HDMI TO HDMI 3M UGREEN #30104 BK,UGREEN,30104 BK,ไม่ระบุ,1,0,490,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,281255,             ,2000002812555,,AUX 3.5MM M TO M 1M UGREEN #50361 BK,UGREEN,50361 BK,ไม่ระบุ,6,0,315,6,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,281257,             ,2000002812579,,LAN CABLE CAT 7U 1M UGREEN #11260 BK,UGREEN,11260 BK,ไม่ระบุ,2,0,290,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,281258,             ,2000002812586,,LAN CABLE UGREEN CAT 7U 3M #11262 BK,UGREEN,11262 BK,ไม่ระบุ,3,0,390,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,281259,             ,2000002812593,,LAN CABLE UGREEN CAT 7U 5M #11263 BK,UGREEN,11263 BK,ไม่ระบุ,6,0,490,6,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,281404,             ,2000002814047,,10000 MAH POWER BANK ALPHAX #B10PD 10000 MAH WH,ALPHAX,B10PD 10000 MAH WH,ไม่ระบุ,4,0,990,4,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,281406,             ,2000002814061,,20000 MAH POWER BANK ALPHAX #B20PD 20000 MAH WH,ALPHAX,B20PD 20000 MAH WH,ไม่ระบุ,1,0,1390,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00037,283602,             ,6950125749862,,ชุดเม้าส์-คีย์บอร์ดWIRELESS COMBO SET MOFII#SWEET PINK PLUS,MOFII,SWEET PINK PLUS,ไม่ระบุ,2,0,750,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,283604,             ,6950125749879,,ชุดเม้าส์-คีย์บอร์ดWIRELESS COMBO SET MOFII#SWEETORANGE PLUS,MOFII,SWEET ORANGE PLUS,ไม่ระบุ,1,0,750,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,283612,             ,8859697102496,,แท่นวางโน๊ตบุ๊คLAPTOPERGONOMIC BEWELL ADJUSTABLESTAND#OF-012,BEWELL,ADJUSTABLE OF-012,ไม่ระบุ,3,0,2990,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,283614,             ,8859697102434,,ที่รอง KEYBOARD ERGONOMIC TRAY BEWELL #EA-10 (BLACK),BEWELL,KEYBOARDTRAYEA-10BK,ไม่ระบุ,2,0,1990,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,285148,             ,6904531005838,,ปลั๊กแปลง 2in1 ขาแบน 3P 3500W TOSHINO #PL16A-B,TOSHINO                       ,PL16A-B,ไม่ระบุ,3,0,100,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,285149,             ,6904531005845,,ปลั๊กแปลง 2in1 2ขาแบน 3500W TOSHINO #PL16A-E,TOSHINO                       ,PL16A-E,ไม่ระบุ,3,0,95,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,285227,             ,2000002852278,,POWER SOCKET PANASONIC #3M BRAKER 7 SOCKETS WCHG 28372 ,PANASONIC                     ,3M BRAKER 28372 ,ไม่ระบุ,4,0,1390,4,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,285602,             ,2000002856023,,USB-C HUB AUKEY #CB-C85 8IN1 4K HDMI GY,AUKEY,CB-C85 8IN1 HDMI GY,ไม่ระบุ,2,0,1590,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00036,285603,             ,2000002856030,,USB-C HUB AUKEY #CB-C71 8IN1 ETHERNET PORT BK,AUKEY,CB-C71 8IN1 PORT BK,ไม่ระบุ,3,0,1790,3,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00005,287148,             ,8859697101246,,CUSHION CAR SEAT BACK HC-004 BEWELL #CARBACKCUSHION GEN2 BK,BEWELL,CARBACKCUSHION GEN2,ไม่ระบุ,2,0,1390,2,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00005,287149,             ,8859697101253,,CUSHION CAR SEAT NECK HC-005 BEWELL #CARNECKCUSHION GEN2 BK,BEWELL,CARNECKCUSHION GEN2,ไม่ระบุ,2,0,890,2,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00002,287359,             ,2000002873594,,POWER BANK VEGER #P15 15000 MAH 20W PURPLE,VEGER,P15 15000 MAH 20W PP,ไม่ระบุ,6,0,1290,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,287359,             ,2000002873594,,POWER BANK VEGER #P15 15000 MAH 20W PURPLE,VEGER,P15 15000 MAH 20W PP,ไม่ระบุ,6,0,1290,5,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,288095,             ,8859697102861,,ERGO-CUSHION SERIES PLUS BEWELL #G097172-EC03,BEWELL,G097172-EC03,ไม่ระบุ,1,0,2690,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,288096,             ,8859697102878,,ERGO-CUSHION SERIES PLUS SEAT BEWELL #G097172-EC04,BEWELL,G097172-EC04,ไม่ระบุ,1,0,2690,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,288280,             ,2000002882800,,POWER BANK AUKEY #PB-Y36 30W 10000 MAH BK,AUKEY,PB-Y36 10000 MAH BK,ไม่ระบุ,2,0,1890,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,288281,             ,2000002882817,,POWER BANK AUKEY #PB-N93 20000 MAH BK,AUKEY,PB-N93 20000 MAH BK,ไม่ระบุ,2,0,1390,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,288284,             ,2000002882848,,CABLE AUKEY #CB-KCL1 CIRCLET C TO LIGHTNING FIBER 1M BK,AUKEY,CB-KCL1 1M BK,ไม่ระบุ,3,0,890,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,288285,             ,2000002882855,,CABLE AUKEY #CB-KCL2 CIRCLET C TO LIGHTNING FIBER 1.8M BK,AUKEY,CB-KCL2 1.8M BK,ไม่ระบุ,4,0,990,4,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,288288,             ,2000002882886,,CABLE AUKEY #CB-NCC2 CIRCLET USB-C TO USB-C 60W 1.8M BK,AUKEY,CB-NCC2 1.8M BK,ไม่ระบุ,3,0,590,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,288289,             ,2000002882893,,CABLE AUKEY #CB-SCC101 CIRCLET USB-C TO USB-C 100W 1M BK,AUKEY,CB-SCC101 1M BK,ไม่ระบุ,3,0,690,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,288290,             ,2000002882909,,CABLE AUKEY #CB-SCC102 CIRCLET USB-C TO USB-C 100W 1.8M BK,AUKEY,CB-SCC102 1.8M BK,ไม่ระบุ,1,0,790,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00037,288554,             ,6950125750974,,KEY+MOUSE COMPACT WIRELESS COMBO SET MOFII #BUNNY PINKMILK,MOFII,BUNNY PINK MILK,ไม่ระบุ,1,0,890,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00037,288556,             ,6950125750998,,KEYBOARD BLUETOOTH MOFII #BROWNIE PINKLEMON,MOFII,BROWNIE-PINKLEMON,ไม่ระบุ,1,0,890,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,288559,             ,2000002885597,,MOUSEPAD SMALL MOFII #PANCAKE - BUNNYGREEN,MOFII,PANCAKE BUNNYGREEN,ไม่ระบุ,1,0,250,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00037,288561,             ,2000002885610,,ที่รองข้อมือ BAGUETTE PU LEATHER MOFII #PALMREST-BUNNYPINK,MOFII,BAGUETTE BUNNYPINK,ไม่ระบุ,1,0,320,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289505,             ,2000002895053,,POWER BANK ALPHAX #ALP-11WPD 10000 MAH WH,ALPHAX,APL11WD 10000 MAH WH,ไม่ระบุ,1,0,1390,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289506,             ,2000002895060,,POWER BANK ALPHAX #ALP-12WPD 10000 MAH GY,ALPHAX,APL12WD 10000 MAH GY,ไม่ระบุ,1,0,1790,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289515,             ,2000002895152,,CABLE ALPHAX #ALUSB-1L BK,ALPHAX,ALUSB-1L BK,ไม่ระบุ,4,0,390,4,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289516,             ,2000002895169,,CABLE ALPHAX #ALUSB-1C BK,ALPHAX,ALUSB-1C BK,ไม่ระบุ,5,0,390,5,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289517,             ,2000002895176,,CABLE ALPHAX #ALUSB-1M BK,ALPHAX,ALUSB-1M BK,ไม่ระบุ,3,0,290,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289519,             ,2000002895190,,POWER BANK VEGER #P15 15000 MAH 20W PK,VEGER,P15 15000 MAH 20W PK,ไม่ระบุ,7,0,1290,2,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00002,289519,             ,2000002895190,,POWER BANK VEGER #P15 15000 MAH 20W PK,VEGER,P15 15000 MAH 20W PK,ไม่ระบุ,7,0,1290,5,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00002,289522,             ,2000002895220,,POWER BANK VEGER #P5-L PRO 5000 MAH SV,VEGER,P5-L PRO 5000 MAH SV,ไม่ระบุ,3,0,990,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289522,             ,2000002895220,,POWER BANK VEGER #P5-L PRO 5000 MAH SV,VEGER,P5-L PRO 5000 MAH SV,ไม่ระบุ,3,0,990,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289523,             ,2000002895237,,POWER BANK VEGER #P5-L PRO 5000 MAH PK,VEGER,P5-L PRO 5000 MAH PK,ไม่ระบุ,3,0,990,3,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00002,289524,             ,2000002895244,,POWER BANK VEGER #P5-L PRO 5000 MAH BL,VEGER,P5-L PRO 5000 MAH BL,ไม่ระบุ,2,0,990,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289524,             ,2000002895244,,POWER BANK VEGER #P5-L PRO 5000 MAH BL,VEGER,P5-L PRO 5000 MAH BL,ไม่ระบุ,2,0,990,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289525,             ,2000002895251,,POWER BANK VEGER #P5-C PRO 5000 MAH BK,VEGER,P5-C PRO 5000 MAH BK,ไม่ระบุ,2,0,890,2,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00002,289526,             ,2000002895268,,POWER BANK VEGER #P5-C PRO 5000 MAH WH,VEGER,P5-C PRO 5000 MAH WH,ไม่ระบุ,2,0,890,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289526,             ,2000002895268,,POWER BANK VEGER #P5-C PRO 5000 MAH WH,VEGER,P5-C PRO 5000 MAH WH,ไม่ระบุ,2,0,890,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289527,             ,2000002895275,,POWER BANK VEGER #P5-C PRO 5000 MAH SV,VEGER,P5-C PRO 5000 MAH SV,ไม่ระบุ,1,0,890,1,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00002,289528,             ,2000002895282,,POWER BANK VEGER #P5-C PRO 5000 MAH PK,VEGER,P5-C PRO 5000 MAH PK,ไม่ระบุ,2,0,890,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289528,             ,2000002895282,,POWER BANK VEGER #P5-C PRO 5000 MAH PK,VEGER,P5-C PRO 5000 MAH PK,ไม่ระบุ,2,0,890,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289529,             ,2000002895299,,POWER BANK VEGER #P5-C PRO 5000 MAH BL,VEGER,P5-C PRO 5000 MAH BL,ไม่ระบุ,1,0,890,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289530,             ,2000002895305,,TRAVEL ADAPTER #VEGER VA-INT03 BK,VEGER,VA-INT03 BK,ไม่ระบุ,3,0,1190,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,289531,             ,2000002895312,,TRAVEL ADAPTER #VEGER VA-INT04 BK,VEGER,VA-INT04 BK,ไม่ระบุ,2,0,1890,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,289716,             ,2000002897163,,POWER STRIP 4 ช่อง 3M PHILIPS #CHP3447WB/67 WHITE,PHILIPS                       ,3M CHP3447WB/67 WH,ไม่ระบุ,1,0,550,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,289717,             ,2000002897170,,POWER STRIP 4 ช่อง 5M PHILIPS #CHP3447WC/67 WHITE,PHILIPS                       ,5M CHP3447WC/67 WH,ไม่ระบุ,7,0,650,7,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,289718,             ,2000002897187,,POWER STRIP 5 ช่อง 3M PHILIPS #CHP3457WB/67 WHITE,PHILIPS                       ,3M CHP3457WB/67 WH,ไม่ระบุ,1,0,600,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,289719,             ,2000002897194,,POWER STRIP 5 ช่อง 5M PHILIPS #CHP3457WC/67 WHITE,PHILIPS                       ,5M CHP3457WC/67 WH,ไม่ระบุ,3,0,700,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,289720,             ,2000002897200,,POWER STRIP 6 ช่อง 3M PHILIPS #CHP3467WB/67 WHITE,PHILIPS                       ,3M CHP3467WB/67 WH,ไม่ระบุ,3,0,660,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00035,289721,             ,2000002897217,,POWER STRIP 6 ช่อง 5M PHILIPS #CHP3467WC/67 WHITE,PHILIPS                       ,5M CHP3467WC/67 WH,ไม่ระบุ,5,0,760,5,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,290156,             ,2000002901563,,CABLE UGREEN LIGHTNING 1M #60161 SV,UGREEN,60161 SV,ไม่ระบุ,2,0,599,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,290157,             ,2000002901570,,CABLE UGREEN LIGHTNING 2M #60163 SV,UGREEN,60163 SV,ไม่ระบุ,4,0,799,4,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,290158,             ,2000002901587,,CABLE UGREEN USB-C 100W PD 1M #70427 BK,UGREEN,70427 BK,ไม่ระบุ,2,0,390,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,290161,             ,2000002901617,,CABLE UGREEN L TO C 2M #70525 SV,UGREEN,70525 SV,ไม่ระบุ,1,0,699,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,290213,             ,2000002902133,,POWER BANK AUKEY #PB-N73 10000MAH BLACK,AUKEY,PB-N73 10000MAH BK,ไม่ระบุ,4,0,790,4,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,290215,             ,2000002902157,,TRAVEL ADAPTER AUKEY #PA-TA07A 35W BLACK,AUKEY,PA-TA07A 35W BLACK,ไม่ระบุ,12,0,1590,3,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00002,290215,             ,2000002902157,,TRAVEL ADAPTER AUKEY #PA-TA07A 35W BLACK,AUKEY,PA-TA07A 35W BLACK,ไม่ระบุ,12,0,1590,9,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,290216,             ,2000002902164,,TRAVEL ADAPTER AUKEY #PA-TA08A 65W BLACK,AUKEY,PA-TA08A 65W BLACK,ไม่ระบุ,4,0,2990,4,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,290217,             ,2000002902171,,TRAVEL ADAPTER AUKEY #PA-TA09A 100W BLACK,AUKEY,PA-TA09A 100W BLACK,ไม่ระบุ,1,0,3990,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,291567,             ,2000002915676,,"POWER BANK AUKEY #PB-WL02 PD20W 10,000 MAH BK",AUKEY,PB-WL02 10000 MAH BK,ไม่ระบุ,2,0,1790,2,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00005,291627,             ,2000002916277,,ฟิล์มกระจกกันรอย GORILLA FULL #IPHONE15 INSTALLATION BOX,GORILLA,FULL IPHONE15,ไม่ระบุ,2,0,690,2,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00005,291628,             ,2000002916284,,ฟิล์มกระจกกันรอย GORILLA FULL #IPHONE15 PLUS INSTALLATION BOX,GORILLA,FULL IPHONE15 PLUS,ไม่ระบุ,23,0,690,23,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00005,291629,             ,2000002916291,,ฟิล์มกระจกกันรอย GORILLA FULL #IPHONE15 PRO INSTALLATION BOX,GORILLA,FULL IPHONE15 PRO ,ไม่ระบุ,11,0,690,11,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00005,291630,             ,2000002916307,,ฟิล์มกระจกกันรอย GORILLA FULL #IPHONE15 PRO MAX INSTALLATION BOX,GORILLA,FULL IPHONE15 PRO MA,ไม่ระบุ,2,0,690,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00037,292172,             ,6950125751315,,MOUSE WIRELESS #RABBIT - GREEN,MOFII,RABBIT GREEN,ไม่ระบุ,1,0,270,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00037,292173,             ,6950125751308,,MOUSE WIRELESS #RABBIT - PINK,MOFII,RABBIT PINK,ไม่ระบุ,3,0,270,3,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,293992,             ,2000002939924,,POWER BANK ALPHAX #ALP10-05 PD WH,ALPHAX,ALP10-05 PD WH,ไม่ระบุ,2,0,1390,2,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00002,293993,             ,2000002939931,,POWER BANK ALPHAX #ALP10-05 PD BK,ALPHAX,ALP10-05 PD BK,ไม่ระบุ,3,0,1390,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,293993,             ,2000002939931,,POWER BANK ALPHAX #ALP10-05 PD BK,ALPHAX,ALP10-05 PD BK,ไม่ระบุ,3,0,1390,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,293994,             ,2000002939948,,POWER BANK ALPHAX #ALP10-05 PD PK,ALPHAX,ALP10-05 PD PK,ไม่ระบุ,2,0,1390,2,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,293995,             ,2000002939955,,POWER BANK ALPHAX #ALP10-05 PD PP,ALPHAX,ALP10-05 PD PP,ไม่ระบุ,3,0,1390,1,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00002,293995,             ,2000002939955,,POWER BANK ALPHAX #ALP10-05 PD PP,ALPHAX,ALP10-05 PD PP,ไม่ระบุ,3,0,1390,2,Consign,VAR2
00010F111124002,3,DT Accessories,BS1+001+00002,293996,             ,2000002939962,,POWER BANK ALPHAX #ALP20-05 PD WH,ALPHAX,ALP20-05 PD WH,ไม่ระบุ,2,0,1890,1,Consign,VAR2
00010F111124002,3,DT Accessories,SFL+001+00031,293996,             ,2000002939962,,POWER BANK ALPHAX #ALP20-05 PD WH,ALPHAX,ALP20-05 PD WH,ไม่ระบุ,2,0,1890,1,Consign,VAR2
